MonDO_id 	 MonDO_name 	 parent_id 	 parent_name 
DOID:5525	anal squamous cell carcinoma	DOID:4908	anal carcinoma
DOID:9849	Meniere's disease	DOID:9848	endolymphatic hydrops
DOID:12574	posterior uveitis	DOID:12030	panuveitis
DOID:3200	cerebellopontine angle tumor	DOID:4203	brain stem cancer
DOID:5289	uterus leiomyosarcoma	DOID:5165	uterine corpus sarcoma
DOID:3696	acute sanguinous otitis media	DOID:3697	acute transudative otitis media
DOID:6438	malignant choroid melanoma	DOID:12759	choroid cancer
DOID:2870	endometrial adenocarcinoma	DOID:2871	endometrial carcinoma
DOID:4926	bronchiolo-alveolar adenocarcinoma	DOID:3910	lung adenocarcinoma
DOID:4743	mixed testicular germ cell tumor	DOID:5556	testicular malignant germ cell cancer
DOID:1143	exotropia	DOID:540	strabismus
DOID:5636	cervical adenosquamous carcinoma	DOID:3702	cervical adenocarcinoma
DOID:4001	ovarian carcinoma	DOID:2151	malignant ovarian surface epithelial-stromal neoplasm
DOID:3378	conventional central osteosarcoma	DOID:3376	bone osteosarcoma
DOID:3374	peripheral osteosarcoma	DOID:3376	bone osteosarcoma
DOID:0050748	marginal zone B-cell lymphoma	DOID:707	B-cell lymphoma
DOID:0050749	peripheral T-cell lymphoma	DOID:0050743	mature T-cell and NK-cell lymphoma
DOID:2000	otosalpingitis	DOID:9739	eustachian tube disease
DOID:0050745	diffuse large B-cell lymphoma	DOID:707	B-cell lymphoma
DOID:2007	degeneration of macula and posterior pole	DOID:4448	macular degeneration
DOID:0050747	lymphoplasmacytic lymphoma	DOID:707	B-cell lymphoma
DOID:6354	CLL/SLL	DOID:1040	chronic lymphocytic leukemia
DOID:6112	cerebral meningioma	DOID:368	cerebrum cancer
DOID:1407	anterior uveitis	DOID:12030	panuveitis
DOID:9736	blue drum syndrome	DOID:3697	acute transudative otitis media
DOID:6170	ovarian carcinosarcoma	DOID:2151	malignant ovarian surface epithelial-stromal neoplasm
DOID:0080144	childhood acute lymphocytic leukemia	DOID:9952	acute lymphocytic leukemia
DOID:3701	cervical mucinous adenocarcinoma	DOID:3702	cervical adenocarcinoma
DOID:715	T-cell leukemia	DOID:10747	lymphoid leukemia
DOID:6994	malignant iris melanoma	DOID:3478	iris cancer
DOID:9822	partial central choroid dystrophy	DOID:9794	hereditary choroidal atrophy
DOID:12190	descending colon cancer	DOID:219	colon cancer
DOID:12192	sigmoid colon cancer	DOID:219	colon cancer
DOID:13474	progressive peripheral pterygium	DOID:10526	conjunctival pterygium
DOID:7040	uveal epithelioid cell melanoma	DOID:6039	uveal melanoma
DOID:4947	cholangiocarcinoma	DOID:4896	bile duct adenocarcinoma
DOID:3541	cerebral ventricle cancer	DOID:368	cerebrum cancer
DOID:3259	orbit rhabdomyosarcoma	DOID:9987	orbit sarcoma
DOID:706	mature B-cell neoplasm	DOID:707	B-cell lymphoma
DOID:5550	choriocarcinoma of ovary	DOID:2155	malignant ovarian germ cell neoplasm
DOID:3255	botryoid rhabdomyosarcoma	DOID:3246	embryonal rhabdomyosarcoma
DOID:10863	paralytic squint	DOID:540	strabismus
DOID:0060863	patterned macular dystrophy	DOID:4448	macular degeneration
DOID:4932	ampulla of Vater carcinoma	DOID:10020	ampulla of Vater cancer
DOID:14384	parietal lobe neoplasm	DOID:368	cerebrum cancer
DOID:3495	extrahepatic bile duct adenocarcinoma	DOID:4682	extrahepatic bile duct carcinoma
DOID:11204	allergic conjunctivitis	DOID:2475	chronic conjunctivitis
DOID:4151	skull base chordoma	DOID:3302	chordoma
DOID:9306	mechanical strabismus	DOID:540	strabismus
DOID:4153	spinal chordoma	DOID:3302	chordoma
