MonDO_id 	 MonDO_name 	 parent_id 	 parent_name  
DOID:0110019	age related macular degeneration 7	DOID:10871	age related macular degeneration
DOID:0110018	age related macular degeneration 6	DOID:10871	age related macular degeneration
DOID:5809	childhood parosteal osteogenic sarcoma	DOID:3373	juxtacortical osteosarcoma
DOID:9384	gonococcal iridocyclitis	DOID:9383	iridocyclitis
DOID:9389	infectious anterior uveitis	DOID:9383	iridocyclitis
DOID:9388	lens-induced iridocyclitis	DOID:9383	iridocyclitis
DOID:0110017	age related macular degeneration 4	DOID:10871	age related macular degeneration
DOID:0110015	age related macular degeneration 2	DOID:10871	age related macular degeneration
DOID:0110014	age related macular degeneration 1	DOID:10871	age related macular degeneration
DOID:2781	rectosigmoid cancer	DOID:2782	rectosigmoid junction cancer
