C14842	DB01095	FLUVASTATIN SODIUM
C19852	DB01105	SIBUTRAMINE HYDROCHLORIDE
C15346	DB01109	HEPARIN CALCIUM
C15348	DB01109	HEPARIN SODIUM
C17276	DB01110	MICONAZOLE NITRATE
C13152	DB01111	COLISTIMETHATE SODIUM
C12468	DB01112	CEFUROXIME AXETIL
C12740	DB01114	CHLORPHENIRAMINE MALEATE
C12748	DB01114	CHLORPHENIRAMINE TANNATE
C18712	DB01132	PIOGLITAZONE HCL
C50.416^4635^	DB01132	PIOGLITAZONE HYDROCHLORIDE
C50.416.4448	DB01136	CARVEDILOL PHOSPHATE
C14054	DB01142	DOXEPIN HYDROCHLORIDE
C20796	DB01154	THIAMYLAL SODIUM
C50.416^4681^	DB01156	BUPROPION HYDROBROMIDE
C11934	DB01156	BUPROPION HYDROCHLORIDE
C20664	DB01162	TERAZOSIN HYDROCHLORIDE
C19158	DB01168	PROCARBAZINE HYDROCHLORIDE
C16222	DB01172	KANAMYCIN SULFATE
C17934	DB01173	ORPHENADRINE CITRATE
C17938	DB01173	ORPHENADRINE HYDROCHLORIDE
C13324	DB01176	CYCLIZINE LACTATE
C19216	DB01182	PROPAFENONE HYDROCHLORIDE
C12960	DB01190	CLINDAMYCIN PHOSPHATE
C9698	DB01193	ACEBUTOLOL HYDROCHLORIDE
C14728	DB01195	FLECAINIDE ACETATE
C14348	DB01196	ESTRAMUSTINE PHOSPHATE SODIUM
C17218	DB01214	METIPRANOLOL HYDROCHLORIDE
C15296	DB01218	HALOFANTRINE HYDROCHLORIDE
C13456	DB01219	DANTROLENE SODIUM
C16242	DB01221	KETAMINE HYDROCHLORIDE
C17384	DB01226	MIVACURIUM CHLORIDE
C11894	DB01237	BROMODIPHENHYDRAMINE HYDROCHLORIDE
C11674	DB01244	BEPRIDIL HYDROCHLORIDE
C21158	DB01246	TRIMEPRAZINE TARTRATE
C17890	DB01250	OLSALAZINE SODIUM
C18748	DB01291	PIRBUTEROL ACETATE
C31404	DB01306	INSULIN,ASPART PROTAMINE
C273263	DB01323	HYPERICUM PERFORATUM (ST. JOHN'S WORT)
C12426	DB01330	CEFOTETAN DISODIUM
C18308	DB01359	PENBUTOLOL SULFATE
C4855152879765	DB01415	CEFTIBUTIN
C12438	DB01416	CEFPODOXIME PROXETIL
C18170	DB01421	PAROMOMYCIN SULFATE
C11152	DB01427	AMRINONE LACTATE
C15714	DB01427	INAMRINONE LACTATE
C13634	DB01576	DEXTROAMPHETAMINE ADIPATE
C13642	DB01576	DEXTROAMPHETAMINE SULFATE
C17024	DB01577	METHAMPHETAMINE HYDROCHLORIDE
C12850	DB01597	CILASTATIN SODIUM
C11468	DB01602	BACAMPICILLIN HYDROCHLORIDE
C31704	DB01610	VALGANCICLOVIR HCL
C50.416^4700^	DB01610	VALGANCICLOVIR HYDROCHLORIDE
C15570	DB01611	HYDROXYCHLOROQUINE SULFATE
C17402	DB01618	MOLINDONE HYDROCHLORIDE
C18520	DB01620	PHENIRAMINE MALEATE
C20184	DB01638	SORBITOL SOLUTION
C18538	DB03255	PHENOL,LIQUIFIED
C12900	DB04272	CITRATE
C12922	DB04272	CITRIC ACID,HYDROUS
C20002	DB04398	SODIUM LACTATE
C15978	DB05382	IODINE MILD
C15980	DB05382	IODINE STRONG
C14154	DB06243	EFLORNITHINE HYDROCHLORIDE
C16144	DB06706	ISOMETHEPTENE MUCATE
C15974	DB06715	IODINE (AS POTASSIUM)
C13446	DB06754	DANAPAROID SODIUM
C13440	DB06779	DALTEPARIN SODIUM
C17062	DB06799	METHENAMINE MANDELATE
C20440	DB06820	SULCONAZOLE NITRATE
C273040	DB07726	HYDROQUINONE,TERTIARY BUTYL
C15452	DB08818	HYALURONATE SODIUM
C12658	DB08936	CHLORCYCLIZINE HYDROCHLORIDE
C16198	DB08941	ISOXSUPRINE HYDROCHLORIDE
C14460	DB08987	ETIDOCAINE HYDROCHLORIDE
C13146	DB09114	COLFOSCERIL
C12622	DB09278	CHARCOAL
C20050	DB09314	SODIUM PERTECHNETATE (Tc 99m)
C20640	DB09314	TECHNETIUM Tc 99m SODIUM PERTECHNETATE
C273200	DB09353	SULFUR,MICRONIZED
C20508	DB09353	SULFUR,PRECIPITATED
C20504	DB09353	SULFUR,COLLOIDAL
C20512	DB09353	SULFUR,SUBLIMED
C15818	DB09456	INSULIN,NPH,BEEF
C15826	DB09456	INSULIN,NPH,BEEF/PURIFIED
C15902	DB09456	INSULIN,ULTRALENTE,BEEF/PURIFIED
C15894	DB09456	INSULIN,ULTRALENTE,BEEF
C15786	DB09456	INSULIN,LENTE,BEEF
C15794	DB09456	INSULIN,LENTE,BEEF/PURIFIED
C15882	DB09456	INSULIN,SEMILENTE,BEEF
C17150	DB09543	METHYL SALICYLATE,SYNTHETIC
C273096	DB09543	WINTERGREEN
C16806	DB10315	MEASLES VIRUS VACCINE,LIVE ATTENUATED
C19688	DB10317	RUBELLA VIRUS VACCINE,LIVE
C21366	DB10318	VARICELLA VIRUS VACCINE,LIVE
C12180	DB10429	CANDIDA ANTIGEN
C12044	DB10516	CALCIUM CASEINATE
C21252	DB11050	TYPHOID VACCINE
C18272	DB11077	PEG-8
C18880	DB11077	POLYETHYLENE GLYCOL 8
C13028	DB11082	COAL TAR EXTRACT
C13044	DB11082	COAL TAR,REFINED
C13036	DB11082	COAL TAR,COLLOIDAL
C13032	DB11082	COAL TAR SOLUTION
C19370	DB11087	PYRETHRINS
C273011	DB11089	DOCUSATE SODIUM SOLUTION
C13980	DB11089	DOCUSATE CALCIUM
C19336	DB11097	PSYLLIUM
C14258	DB11124	EPINEPHRINE,RACEMIC HYDROCHLORIDE
C273058	DB11130	OPIUM,POWDERED
C18634	DB11160	PHENYLTOLOXAMINE RESIN COMPLEX
C18220	DB11178	PEG-20 SORBITAN
C15440	DB11181	HOMATROPINE HYDROBROMIDE
C10928	DB11208	ALUMINUM CHLOROHYDREX
C14782	DB11257	FLUORIDE
C16838	DB13092	MECLOCYLINE SULFOSALICYLATE
C11222	DB13192	ANTIHEMOPHILIC FACTOR,HUMAN,METHOD M,MONOCLONAL
C272862	DB13293	IPECAC,POWDERED
C16050	DB13293	IPECAC FLUIDEXTRACT
C273180	DB13749	MAGNESIUM GLUCONATE,DIHYDRATE
C10854	DB13906	ALOE VERA EXTRACT
C10850	DB13906	ALOE VERA
C10858	DB13906	ALOE VERA GEL
