MonDO_id 	 MonDO_name 	 parent_id 	 parent_name  
MONDO:0007399	craniosynostosis 1	MONDO:0018113|MONDO:0018112|MONDO:0018971|MONDO:0018114	isolated plagiocephaly|isolated scaphocephaly|isolated oxycephaly|isolated brachycephaly
MONDO:0017933	hypertrophic cardiomyopathy and renal tubular disease due to mitochondrial DNA mutation	MONDO:0016793|MONDO:0016327	mitochondrial oxidative phosphorylation disorder due to a point mutation of mitochondrial DNA|mitochondrial disease with hypertrophic cardiomyopathy
MONDO:0004371	spinal multifocal clear cell meningioma	MONDO:0001275	spinal meningioma
MONDO:0003892	acinar lung adenocarcinoma	MONDO:0005061	lung adenocarcinoma
MONDO:0009253	Fryns syndrome	MONDO:0015983	rare genetic syndromic intellectual disability
MONDO:0009254	fucosidosis	MONDO:0016326	lysosomal disease with hypertrophic cardiomyopathy
MONDO:0003895	periosteal osteogenic sarcoma	MONDO:0002628	peripheral osteosarcoma
MONDO:0012213	hereditary spastic paraplegia 26	MONDO:0015089	autosomal recessive complex spastic paraplegia
MONDO:0004377	pancreatic non-functioning delta cell tumor	MONDO:0004334|MONDO:0002994	non-functional pancreatic neuroendocrine tumor|pancreatic delta cell neuroendocrine tumor
MONDO:0008381	dominant pericentral pigmentary retinopathy	MONDO:0019200	retinitis pigmentosa
MONDO:0009259	gamma-glutamylcysteine synthetase deficiency	MONDO:0020105	hemolytic anemia due to hexose monophosphate shunt and glutathione metabolism anomalies
MONDO:0014398	combined oxidative phosphorylation defect type 21	MONDO:0018157	mitochondrial disorder due to a defect in mitochondrial protein synthesis
MONDO:0007574	spinocerebellar ataxia type 34	MONDO:0019792	autosomal dominant cerebellar ataxia type I
MONDO:0007573	acute erythroleukemia, familial	MONDO:0017893|MONDO:0017858	inherited acute myeloid leukemia|acute erythroid leukemia
MONDO:0008386	Axenfeld-Rieger syndrome type 1	MONDO:0019187	Axenfeld-Rieger syndrome
MONDO:0003384	uterine ligament clear cell adenocarcinoma	MONDO:0006135|MONDO:0002741	cervical clear cell adenocarcinoma|uterine ligament adenocarcinoma
MONDO:0004174	secretory uterine corpus endometrioid adenocarcinoma	MONDO:0005461	endometrium adenocarcinoma
MONDO:0004175	mucin-rich endometrial endometrioid adenocarcinoma	MONDO:0005461	endometrium adenocarcinoma
MONDO:0007379	Meesmann corneal dystrophy	MONDO:0020212|MONDO:0000763	superficial corneal dystrophy|epithelial and subepithelial dystrophy
MONDO:0007378	posterior polymorphous corneal dystrophy 1	MONDO:0020364	posterior polymorphous corneal dystrophy
MONDO:0012729	erythrocytosis, familial, 4	MONDO:0016599	autosomal dominant secondary polycythemia
MONDO:0017101	isolated focal cortical dysplasia type IIa	MONDO:0011818	isolated focal cortical dysplasia type II
MONDO:0007374	Schnyder corneal dystrophy	MONDO:0000765|MONDO:0020213	stromal dystrophy|stromal corneal dystrophy
MONDO:0007377	granular corneal dystrophy type i	MONDO:0020213	stromal corneal dystrophy
MONDO:0007307	Charcot-Marie-tooth disease type 1B	MONDO:0019011	Charcot-Marie-tooth disease type 1
MONDO:0003388	ampulla of vater clear cell adenocarcinoma	MONDO:0004081|MONDO:0002670	bile duct clear cell adenocarcinoma|ampulla of vater adenocarcinoma
MONDO:0004178	testicular yolk sac tumor, endodermal sinus pattern	MONDO:0003402	testicular yolk sac tumor
MONDO:0019326	phakomatosis cesiomarmorata	MONDO:0017318	phakomatosis pigmentovascularis
MONDO:0012929	Compton-North congenital myopathy	MONDO:0019952	congenital myopathy
MONDO:0011330	spinocerebellar ataxia type 10	MONDO:0019794	autosomal dominant cerebellar ataxia type 4
MONDO:0011334	limb-mammary syndrome	MONDO:0020197	EEC syndrome and related syndrome
MONDO:0011335	spondyloepimetaphyseal dysplasia with multiple dislocations	MONDO:0019675	spondyloepimetaphyseal dysplasia with joint laxity
MONDO:0016422	autoimmune polyendocrinopathy type 3	MONDO:0015778	syndromic hypothyroidism
MONDO:0011339	hereditary spastic paraplegia 8	MONDO:0015088	autosomal dominant pure spastic paraplegia
MONDO:0014952	intellectual disability-epilepsy-extrapyramidal syndrome	MONDO:0015983	rare genetic syndromic intellectual disability
MONDO:0016424	progressive sensorineural hearing loss-hypertrophic cardiomyopathy syndrome	MONDO:0016329	syndrome associated with hypertrophic cardiomyopathy
MONDO:0003708	extrahepatic bile duct small cell adenocarcinoma	MONDO:0002665	extrahepatic bile duct adenocarcinoma
MONDO:0000872	b-cell childhood acute lymphoblastic leukemia	MONDO:0000870	childhood acute lymphoblastic leukemia
MONDO:0000871	T-cell childhood acute lymphocytic leukemia	MONDO:0004403|MONDO:0000870	childhood precursor T-lymphoblastic lymphoma/leukemia|childhood acute lymphoblastic leukemia
MONDO:0013849	microcephaly 8, primary, autosomal recessive	MONDO:0016660	autosomal recessive primary microcephaly
MONDO:0016036	Ledderhose disease	MONDO:0016037	superficial fibromatosis
MONDO:0000875	adult acute monocytic leukemia	MONDO:0007896	acute monocytic leukemia
MONDO:0000874	T-cell childhood lymphoblastic lymphoma	MONDO:0000873|MONDO:0004403	lymphoblastic lymphoma|childhood precursor T-lymphoblastic lymphoma/leukemia
MONDO:0013290	agammaglobulinemia 5, autosomal dominant	MONDO:0011096	autosomal agammaglobulinemia
MONDO:0003702	uterus intravascular leiomyomatosis	MONDO:0003703|MONDO:0003614	uterine corpus leiomyomatosis|intravenous leiomyomatosis
MONDO:0014620	myoclonic dystonia 26	MONDO:0000903	myoclonus-dystonia syndrome
MONDO:0003704	uterine corpus diffuse leiomyomatosis	MONDO:0003703	uterine corpus leiomyomatosis
MONDO:0003705	adult brainstem mixed glioma	MONDO:0003153	adult brain stem glioma
MONDO:0003706	adult brainstem astrocytoma	MONDO:0003153|MONDO:0003173	adult brain stem glioma|brain stem astrocytic neoplasm
MONDO:0003707	distal biliary tract carcinoma	MONDO:0003090	extrahepatic bile duct carcinoma
MONDO:0011765	multiple epiphyseal dysplasia type 5	MONDO:0016648	multiple epiphyseal dysplasia (disease)
MONDO:0014955	retinal dystrophy with or without extraocular anomalies; RDEOA	MONDO:0009979	reticular dystrophy of the retinal pigment epithelium
MONDO:0016688	fibrillary astrocytoma	MONDO:0016686	diffuse astrocytoma
MONDO:0008495	platelet storage pool deficiency	MONDO:0018795	syndromic constitutional thrombocytopenia
MONDO:0008494	hereditary cryohydrocytosis with normal stomatin	MONDO:0012204	familial pseudohyperkalemia
MONDO:0008497	Stormorken syndrome	MONDO:0018795	syndromic constitutional thrombocytopenia
MONDO:0012059	polydactyly, postaxial, type A4	MONDO:0019673	postaxial polydactyly type A (disease)
MONDO:0008490	Stickler syndrome type 3	MONDO:0019354	Stickler syndrome
MONDO:0008493	Overhydrated hereditary stomatocytosis	MONDO:0020102	hereditary stomatocytosis
MONDO:0013297	autosomal dominant limb-girdle muscular dystrophy type 1H	MONDO:0015151	autosomal dominant limb-girdle muscular dystrophy
MONDO:0011585	autosomal recessive distal spinal muscular atrophy 2	MONDO:0015363	autosomal recessive distal hereditary motor neuropathy
MONDO:0008078	neurofibromatosis, familial spinal	MONDO:0018975	neurofibromatosis type 1
MONDO:0019031	thrombocytopenia with congenital dyserythropoietic anemia	MONDO:0016361	isolated hereditary giant platelet disorder
MONDO:0009387	familial lipoprotein lipase deficiency	MONDO:0018637	familial chylomicronemia syndrome
MONDO:0011028	autosomal recessive limb-girdle muscular dystrophy type 2F	MONDO:0016334|MONDO:0015152	neuromuscular disease with dilated cardiomyopathy|autosomal recessive limb-girdle muscular dystrophy
MONDO:0019085	vernal keratoconjunctivitis	MONDO:0020211	syndromic keratoconus
MONDO:0011026	autosomal recessive congenital ichthyosis 4A	MONDO:0017778|MONDO:0017265	lamellar ichthyosis|autosomal recessive congenital ichthyosis
MONDO:0014743	rhizomelic chondrodysplasia punctata type 5	MONDO:0015776	rhizomelic chondrodysplasia punctata
MONDO:0011025	Cayman type cerebellar ataxia	MONDO:0020043	autosomal recessive congenital cerebellar ataxia
MONDO:0014323	retinitis pigmentosa 68	MONDO:0019200	retinitis pigmentosa
MONDO:0004248	pediatric infratentorial ependymoma	MONDO:0002915	childhood infratentorial neoplasm
MONDO:0007974	mental retardation, autosomal dominant 1	MONDO:0015802	autosomal dominant non-syndromic intellectual disability
MONDO:0010259	retinitis pigmentosa 24	MONDO:0019200	retinitis pigmentosa
MONDO:0003968	asynchronous multifocal osteogenic sarcoma	MONDO:0002622	multifocal osteogenic sarcoma
MONDO:0010647	spermatogenic failure, X-linked, 2	MONDO:0018393	male infertility with azoospermia or oligozoospermia due to single gene mutation
MONDO:0010702	orofaciodigital syndrome I	MONDO:0015375	orofaciodigital syndrome
MONDO:0010558	choroideremia-deafness-obesity syndrome	MONDO:0004589|MONDO:0020241|MONDO:0016565	hereditary retinal dystrophy|unclassified familial retinal dystrophy|syndromic obesity
MONDO:0005710	composite lymphoma	MONDO:0004095	B-cell neoplasm
MONDO:0016499	acute pandysautonomia	MONDO:0016495	functional variant of Guillain-BarrC) syndrome
MONDO:0020298	Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15	MONDO:0008300	Prader-Willi syndrome
MONDO:0015033	ABeta amyloidosis, dutch type	MONDO:0011583	cerebral amyloid angiopathy, App-related
MONDO:0010007	microbrachycephaly-ptosis-cleft lip syndrome	MONDO:0015983	rare genetic syndromic intellectual disability
MONDO:0019776	Juberg-Marsidi syndrome	MONDO:0010663	X-linked intellectual disability-hypotonic face syndrome
MONDO:0001010	natural killer cell leukemia	MONDO:0001018	lymphoblastic leukemia
MONDO:0012505	pigmented nodular adrenocortical disease, primary, 2	MONDO:0000084	pigmented nodular adrenocortical disease
MONDO:0009038	craniosynostosis-fibular aplasia syndrome	MONDO:0015338	syndromic craniosynostosis
MONDO:0009039	Baller-Gerold syndrome	MONDO:0015338	syndromic craniosynostosis
MONDO:0012506	arrhythmogenic right ventricular dysplasia 11	MONDO:0016342	familial isolated arrhythmogenic right ventricular dysplasia
MONDO:0017517	brachydactyly of toes, unilateral	MONDO:0017452	brachydactyly of toes
MONDO:0004009	kidney pelvis sarcomatoid transitional cell carcinoma	MONDO:0000381|MONDO:0003497	infiltrating renal pelvis transitional cell carcinoma|renal pelvis squamous cell carcinoma
MONDO:0014065	mitochondrial complex III deficiency nuclear type 4	MONDO:0015448	isolated CoQ-cytochrome c reductase deficiency
MONDO:0009031	craniodiaphyseal dysplasia	MONDO:0015465	craniometaphyseal dysplasia
MONDO:0019775	Chudley-Lowry-Hoar syndrome	MONDO:0010663	X-linked intellectual disability-hypotonic face syndrome
MONDO:0017887	renal cell carcinoma associated with neuroblastoma	MONDO:0005549	renal cell adenocarcinoma
MONDO:0009036	cardiocranial syndrome, Pfeiffer type	MONDO:0015983|MONDO:0015338	rare genetic syndromic intellectual disability|syndromic craniosynostosis
MONDO:0000339	spinal polio	MONDO:0000341	paralytic poliomyelitis
MONDO:0013591	epiphyseal dysplasia, multiple, 6	MONDO:0015627	multiple epiphyseal dysplasia due to collagen 9 anomaly
MONDO:0014573	Cole-Carpenter syndrome 2	MONDO:0016085	Cole-Carpenter syndrome
MONDO:0004481	pancreatic intraductal papillary-mucinous neoplasm with an associated invasive carcinoma	MONDO:0004286|MONDO:0006047	pancreatic intraductal papillary-mucinous neoplasm|pancreatic adenocarcinoma
MONDO:0003879	ovarian endometrioid malignant adenofibroma	MONDO:0003792	ovarian carcinosarcoma
MONDO:0018322	HSD10 disease, infantile type	MONDO:0010327	HSD10 disease
MONDO:0004397	benign mediastinal psammomatous neurilemmoma	MONDO:0004398	mediastinal schwannoma
MONDO:0004394	maxillary sinus squamous cell carcinoma	MONDO:0001748|MONDO:0004958	maxillary sinus cancer|oral squamous cell carcinoma
MONDO:0003875	childhood central nervous system mature teratoma	MONDO:0003733	central nervous system mature teratoma
MONDO:0018326	transient neonatal myasthenia gravis	MONDO:0009688	myasthenia gravis
MONDO:0003870	childhood brainstem astrocytoma	MONDO:0003173|MONDO:0003869	brain stem astrocytic neoplasm|childhood brain stem glioma
MONDO:0018325	juvenile myasthenia gravis	MONDO:0009688	myasthenia gravis
MONDO:0010137	thyroid dyshormonogenesis 5	MONDO:0010132	familial thyroid dyshormonogenesis
MONDO:0010136	thyroid dyshormonogenesis 4	MONDO:0010132	familial thyroid dyshormonogenesis
MONDO:0010135	thyroid dyshormonogenesis 3	MONDO:0010132	familial thyroid dyshormonogenesis
MONDO:0010134	Pendred syndrome	MONDO:0015778	syndromic hypothyroidism
MONDO:0010133	thyroid dyshormonogenesis 2A	MONDO:0010132	familial thyroid dyshormonogenesis
MONDO:0010131	thyroid hormone resistance, generalized, autosomal recessive	MONDO:0015778	syndromic hypothyroidism
MONDO:0012551	AA2	MONDO:0019080|MONDO:0008757	alopecia totalis|alopecia universalis
MONDO:0010139	isolated thyroid-stimulating hormone deficiency	MONDO:0016410	central congenital hypothyroidism
MONDO:0015458	intellectual disability-hypoplastic corpus callosum-preauricular tag syndrome	MONDO:0015983	rare genetic syndromic intellectual disability
MONDO:0013446	Leber congenital amaurosis 6	MONDO:0018998	Leber congenital amaurosis
MONDO:0006417	small intestinal diffuse large b-cell lymphoma	MONDO:0001852|MONDO:0018905	small intestine lymphoma|diffuse large B-cell lymphoma
MONDO:0019819	double-orifice mitral valve	MONDO:0019818	cleft mitral valve
MONDO:0013113	metaphyseal anadysplasia 2	MONDO:0015177	metaphyseal anadysplasia
MONDO:0013115	RIN2 syndrome	MONDO:0016175	cutis laxa
MONDO:0013116	congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome	MONDO:0009637|MONDO:0020225	mitochondrial myopathy|syndromic cataract
MONDO:0014493	autoimmune lymphoproliferative syndrome due to CTLA4 haploinsuffiency	MONDO:0017979	autoimmune lymphoproliferative syndrome
MONDO:0010317	mental retardation, X-linked, with or without seizures, Arx-related	MONDO:0019181	non-syndromic X-linked intellectual disability
MONDO:0006430	splenic mantle cell lymphoma	MONDO:0018876	mantle cell lymphoma
MONDO:0010315	gamma chain deficiency	MONDO:0018345	T+ b+ severe combined immunodeficiency
MONDO:0010642	Lesch-Nyhan phenotype with normal Hgprt	MONDO:0010298	Lesch-Nyhan syndrome
MONDO:0006435	submandibular gland adenocarcinoma	MONDO:0004724	submandibular gland cancer
MONDO:0014499	mental retardation, autosomal recessive 46	MONDO:0019502	autosomal recessive non-syndromic intellectual disability
MONDO:0015600	X-linked intellectual disability, Cilliers type	MONDO:0015906	rare disorder with hypergonadotropic hypogonadism
MONDO:0013449	Leber congenital amaurosis 7	MONDO:0018998	Leber congenital amaurosis
MONDO:0001706	cerebral sarcoidosis	MONDO:0019338	sarcoidosis
MONDO:0001707	cardiac sarcoidosis	MONDO:0019338	sarcoidosis
MONDO:0000659	delta chain disease	MONDO:0019464	heavy chain disease
MONDO:0010488	mental retardation, X-linked 100	MONDO:0019181	non-syndromic X-linked intellectual disability
MONDO:0010487	mental retardation, X-linked 99	MONDO:0019181	non-syndromic X-linked intellectual disability
MONDO:0019875	Beckwith-Wiedemann syndrome due to 11p15 microduplication	MONDO:0007534	Beckwith-Wiedemann syndrome
MONDO:0010485	X-linked colobomatous microphthalmia-microcephaly-intellectual disability-short stature syndrome	MONDO:0016073	syndromic microphthalmia
MONDO:0014391	severe combined immunodeficiency due to CTPS1 deficiency	MONDO:0018345	T+ b+ severe combined immunodeficiency
MONDO:0010482	X-linked parkinsonism-spasticity syndrome	MONDO:0017661	rare parkinsonian syndrome due to genetic neurodegenerative disease
MONDO:0001708	pulmonary sarcoidosis	MONDO:0019338	sarcoidosis
MONDO:0008665	ptosis-vocal cord paralysis syndrome	MONDO:0020169	rare disorder with ptosis
MONDO:0018490	Cono-spondylar dysplasia	MONDO:0015983	rare genetic syndromic intellectual disability
MONDO:0009725	nemaline myopathy 2	MONDO:0015738|MONDO:0015736|MONDO:0015737|MONDO:0015735	childhood-onset nemaline myopathy|intermediate nemaline myopathy|Typical nemaline myopathy|severe congenital nemaline myopathy
MONDO:0018492	hereditary clear cell renal cell carcinoma	MONDO:0005005|MONDO:0003008	clear cell renal carcinoma|hereditary renal cell carcinoma
MONDO:0009727	atelosteogenesis type II	MONDO:0015983	rare genetic syndromic intellectual disability
MONDO:0009721	Nathalie syndrome	MONDO:0015218|MONDO:0020225	syndromic developmental defect of the eye|syndromic cataract
MONDO:0009722	Native american myopathy	MONDO:0019952	congenital myopathy
MONDO:0020535	house allergic alveolitis	MONDO:0017853	hypersensitivity pneumonitis
MONDO:0018498	double outlet right ventricle with subaortic or doubly committed ventricular septal defect	MONDO:0018089	double outlet right ventricle
MONDO:0018499	double outlet right ventricle with atrioventricular septal defect, pulmonary stenosis, heterotaxy	MONDO:0018089	double outlet right ventricle
MONDO:0010660	mental retardation, X-linked 9	MONDO:0019181	non-syndromic X-linked intellectual disability
MONDO:0018256	acute myeloid leukemia with t(8;16)(p11;p13) translocation	MONDO:0020078	acute myeloid leukemia with recurrent genetic anomaly
MONDO:0014038	colorectal cancer, susceptibility to, 12	MONDO:0018653	Polymerase proofreading-related adenomatous polyposis
MONDO:0014039	mitochondrial DNA depletion syndrome 11	MONDO:0018158	mitochondrial DNA depletion syndrome
MONDO:0012939	Diamond-Blackfan anemia 8	MONDO:0015253	Diamond-Blackfan anemia
MONDO:0012938	Diamond-Blackfan anemia 7	MONDO:0015253	Diamond-Blackfan anemia
MONDO:0018250	diffuse palmoplantar keratoderma with painful fissures	MONDO:0020093	autosomal dominant isolated diffuse palmoplantar keratoderma
MONDO:0012935	leukemia, chronic lymphocytic, susceptibility to, 4	MONDO:0004948	B-cell chronic lymphocytic leukemia
MONDO:0012934	leukemia, chronic lymphocytic, susceptibility to, 3	MONDO:0004948	B-cell chronic lymphocytic leukemia
MONDO:0012937	Diamond-Blackfan anemia 6	MONDO:0015253	Diamond-Blackfan anemia
MONDO:0012936	leukemia, chronic lymphocytic, susceptibility to, 5	MONDO:0004948	B-cell chronic lymphocytic leukemia
MONDO:0008294	acute intermittent porphyria	MONDO:0019798	acute hepatic porphyria
MONDO:0012930	autosomal recessive severe congenital neutropenia due to G6PC3 deficiency	MONDO:0018542	severe congenital neutropenia
MONDO:0012933	breast-ovarian cancer, familial, susceptibility to, 2	MONDO:0015442	hereditary breast and ovarian cancer syndrome
MONDO:0014035	severe intellectual disability-progressive spastic diplegia syndrome	MONDO:0015983	rare genetic syndromic intellectual disability
MONDO:0006387	primary pulmonary diffuse large b-cell lymphoma	MONDO:0018905	diffuse large B-cell lymphoma
MONDO:0014143	Noonan syndrome 8	MONDO:0018997	Noonan syndrome
MONDO:0014140	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 14	MONDO:0000171|MONDO:0018939	muscular dystrophy-dystroglycanopathy, type A|muscle-eye-brain disease
MONDO:0014141	muscular dystrophy-dystroglycanopathy (congenital with mental retardation), type B, 14	MONDO:0000172	muscular dystrophy-dystroglycanopathy, type B
MONDO:0014146	autosomal dominant hypocalcemia 2	MONDO:0018543	autosomal dominant hypocalcemia
MONDO:0017212	paraneoplastic uveitis	MONDO:0019541	non-infectious posterior uveitis
MONDO:0014144	autosomal recessive limb-girdle muscular dystrophy type 2S	MONDO:0015152	autosomal recessive limb-girdle muscular dystrophy
MONDO:0017210	infectious anterior uveitis	MONDO:0004773	iridocyclitis (disease)
MONDO:0014924	epilepsy, familial focal, with variable foci 2; FFEVF2	MONDO:0000215	epilepsy, familial focal, with variable foci
MONDO:0014925	epilepsy, familial focal, with variable foci 3; FFEVF3	MONDO:0000215	epilepsy, familial focal, with variable foci
MONDO:0014926	Bardet-Biedl syndrome 20; BBS20	MONDO:0015229	Bardet-Biedl syndrome
MONDO:0014927	Joubert syndrome 27	MONDO:0018772	Joubert syndrome
MONDO:0014920	patterned macular dystrophy 3	MONDO:0020381	patterned macular dystrophy
MONDO:0013201	Waardenburg syndrome type 4B	MONDO:0018094|MONDO:0019518	Waardenburg's syndrome|Waardenburg-Shah syndrome
MONDO:0013202	Waardenburg syndrome type 4C	MONDO:0018094|MONDO:0019518	Waardenburg's syndrome|Waardenburg-Shah syndrome
MONDO:0006388	prolactin-producing pituitary gland carcinoma	MONDO:0017582	pituitary adenocarcinoma (disease)
MONDO:0009629	Desbuquois dysplasia 1	MONDO:0015426	Desbuquois dysplasia
MONDO:0010269	Coats disease	MONDO:0020221|MONDO:0020247	secondary glaucoma due to a proliferation and differentiation anomaly|congenital vitreoretinal dysplasia
MONDO:0007085	alopecia-epilepsy-pyorrhea-intellectual disability syndrome	MONDO:0015983	rare genetic syndromic intellectual disability
MONDO:0015165	acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor	MONDO:0019457	therapy related acute myeloid leukemia and myelodysplastic syndrome
MONDO:0007400	Jackson-Weiss syndrome	MONDO:0019796	acrocephalosyndactyly
MONDO:0009621	microcephaly-cervical spine fusion anomalies syndrome	MONDO:0015983	rare genetic syndromic intellectual disability
MONDO:0009620	Say-Barber-Miller syndrome	MONDO:0015983	rare genetic syndromic intellectual disability
MONDO:0006418	small intestinal enteropathy-associated T-cell lymphoma	MONDO:0019473	enteropathy-associated T-cell lymphoma
MONDO:0010266	mental retardation, X-linked 58	MONDO:0019181	non-syndromic X-linked intellectual disability
MONDO:0009627	Galloway-Mowat syndrome	MONDO:0015983	rare genetic syndromic intellectual disability
MONDO:0014824	craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome	MONDO:0015983	rare genetic syndromic intellectual disability
MONDO:0001633	central retinal artery occlusion	MONDO:0006948	retinal artery occlusion
MONDO:0008714	acrofacial dysostosis Rodriguez type	MONDO:0015983|MONDO:0018237	rare genetic syndromic intellectual disability|acrofacial dysostosis
MONDO:0010798	proximal tubulopathy-diabetes mellitus-cerebellar ataxia syndrome	MONDO:0016795	mitochondrial oxidative phosphorylation disorder due to a duplication of mitochondrial DNA
MONDO:0008712	acrocraniofacial dysostosis	MONDO:0018237	acrofacial dysostosis
MONDO:0008193	paralysis agitans, juvenile, of Hunt	MONDO:0009830	autosomal recessive early-onset Parkinson disease 15
MONDO:0008710	Carpenter syndrome 1	MONDO:0019012	Carpenter syndrome
MONDO:0008641	retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations	MONDO:0019118	retinal dystrophy
MONDO:0010792	lethal infantile mitochondrial myopathy	MONDO:0016794|MONDO:0009637	maternally-inherited mitochondrial myopathy|mitochondrial myopathy
MONDO:0010791	myoglobinuria, recurrent	MONDO:0020504	genetic recurrent myoglobinuria
MONDO:0010790	MERRF syndrome	MONDO:0020265|MONDO:0016022|MONDO:0016335|MONDO:0016403|MONDO:0016327|MONDO:0016793|MONDO:0004675|MONDO:0016402	mitochondrial disease with eye involvement|early myoclonic encephalopathy|mitochondrial disease with dilated cardiomyopathy|mitochondrial disease with peripheral neuropathy|mitochondrial disease with hypertrophic cardiomyopathy|mitochondrial oxidative phosphorylation disorder due to a point mutation of mitochondrial DNA|mitochondrial encephalomyopathy|mitochondrial disease with epilepsy
MONDO:0010797	Pearson syndrome	MONDO:0018032|MONDO:0020099|MONDO:0016792	constitutional neutropenia with extra-hematopoietic manifestations|constitutional sideroblastic anemia|mitochondrial oxidative phosphorylation disorder due to a large-scale single deletion of mitochondrial DNA
MONDO:0008718	Morvan syndrome	MONDO:0019941	hereditary sensory and autonomic neuropathy type 2
MONDO:0010794	NARP syndrome	MONDO:0020265|MONDO:0020281|MONDO:0016793|MONDO:0016403|MONDO:0016402	mitochondrial disease with eye involvement|metabolic disease with pigmentary retinitis|mitochondrial oxidative phosphorylation disorder due to a point mutation of mitochondrial DNA|mitochondrial disease with peripheral neuropathy|mitochondrial disease with epilepsy
MONDO:0013681	alpha-methylacyl-CoA racemase deficiency	MONDO:0008967	congenital bile acid synthesis defect 4
MONDO:0018071	trisomy 18	MONDO:0020190|MONDO:0020226|MONDO:0020186	eyebrow/eyelashes distichiasis|chromosomal anomaly with cataract|eyebrow hypertrophy
