MonDO_id 	 MonDO_name 	 parent_id 	 parent_name  
MONDO:0015457	corpus callosum agenesis-double urinary collecting system syndrome	MONDO:0016055	syndrome with corpus callosum agenesis /dysgenesis as a major feature
MONDO:0015324	cataract-intellectual disability-anal atresia-urinary defects syndrome	MONDO:0015246|MONDO:0015218|MONDO:0020225	syndromic anorectal malformation|syndromic developmental defect of the eye|syndromic cataract
MONDO:0010134	Pendred syndrome	MONDO:0019589|MONDO:0015778	syndromic genetic deafness|syndromic hypothyroidism
MONDO:0015453	Cogan syndrome	MONDO:0020017	rare otorhinolaryngologic disease
MONDO:0010131	thyroid hormone resistance, generalized, autosomal recessive	MONDO:0019589|MONDO:0015778	syndromic genetic deafness|syndromic hypothyroidism
MONDO:0010649	isolated congenital megalocornea	MONDO:0009576	megalocornea (disease)
MONDO:0014495	retinitis pigmentosa-juvenile cataract-short stature-intellectual disability syndrome	MONDO:0020240	syndromic retinitis pigmentosa
MONDO:0014497	polyendocrine-polyneuropathy syndrome	MONDO:0015778	syndromic hypothyroidism
MONDO:0013116	congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome	MONDO:0019589|MONDO:0020225	syndromic genetic deafness|syndromic cataract
MONDO:0010318	FG syndrome 4	MONDO:0002010	FG syndrome
MONDO:0013118	Nijmegen breakage syndrome-like disorder	MONDO:0019052	inborn errors of metabolism
MONDO:0010316	FG syndrome 3	MONDO:0002010	FG syndrome
MONDO:0013759	MITF-related melanoma and renal cell carcinoma predisposition syndrome	MONDO:0015356	hereditary neoplastic syndrome
MONDO:0014328	epileptic encephalopathy, early infantile, 19	MONDO:0011794	Dravet syndrome
MONDO:0023472	chondrodysplasia situs inversus imperforate anus polydactyly	MONDO:0022723	chondrodysplasia
MONDO:0005448	hepatitis C induced liver cirrhosis	MONDO:0021674	post-viral disorder
MONDO:0002293	cutaneous ganglioneuroma	MONDO:0019519	rare skin disease
MONDO:0005446	cutaneous leishmaniasis	MONDO:0019519	rare skin disease
MONDO:0008667	von Hippel-Lindau disease	MONDO:0015218	syndromic developmental defect of the eye
MONDO:0014060	progressive retinal dystrophy due to retinol transport defect	MONDO:0004589	hereditary retinal dystrophy
MONDO:0018492	hereditary clear cell renal cell carcinoma	MONDO:0003008	hereditary renal cell carcinoma
MONDO:0000498	arteritic anterior ischemic optic neuropathy	MONDO:0008538	temporal arteritis
MONDO:0000496	hemorrhagic cystitis	MONDO:0006032	cystitis
MONDO:0009728	nephronophthisis 1	MONDO:0005308	ciliopathy
MONDO:0009729	nephropathy-deafness-hyperparathyroidism syndrome	MONDO:0019589	syndromic genetic deafness
MONDO:0001830	somatization disorder	MONDO:0003117	somatoform disorder
MONDO:0001381	bladder lymphoma	MONDO:0015106	rare urogenital disease
MONDO:0017217	visceral calciphylaxis	MONDO:0017215	calciphylaxis
MONDO:0017216	calciphylaxis cutis	MONDO:0017215|MONDO:0019052	calciphylaxis|inborn errors of metabolism
MONDO:0017213	postorgasmic illness syndrome	MONDO:0015106	rare urogenital disease
MONDO:0018472	familial isolated trichomegaly	MONDO:0008593	trichomegaly
MONDO:0014921	epileptic encephalopathy, early infantile, 43; EIEE43	MONDO:0016532	Lennox-Gastaut syndrome
MONDO:0006899	pericoronitis	MONDO:0005076	periodontitis
MONDO:0006898	periarthritis	MONDO:0002471|MONDO:0005578	bursitis|arthritis
MONDO:0009621	microcephaly-cervical spine fusion anomalies syndrome	MONDO:0017119	syndrome with microcephaly as major feature
MONDO:0009623	Nijmegen breakage syndrome	MONDO:0019052	inborn errors of metabolism
MONDO:0009622	Jawad syndrome	MONDO:0017119	syndrome with microcephaly as major feature
MONDO:0015944	axial mesodermal dysplasia spectrum	MONDO:0015246|MONDO:0019721	syndromic anorectal malformation|syndromic renal or urinary tract malformation
MONDO:0014826	nucleoside diphosphate-linked Moiety X Motif 15 deficiency; NUDT15D	MONDO:0019052	inborn errors of metabolism
MONDO:0010797	Pearson syndrome	MONDO:0015895	syndrome with hypoparathyroidism
MONDO:0013682	VUR4	MONDO:0017329	familial vesicoureteral reflux
MONDO:0018071	trisomy 18	MONDO:0015246|MONDO:0000838|MONDO:0019721|MONDO:0015216	syndromic anorectal malformation|chromosomal disease|syndromic renal or urinary tract malformation|syndromic diaphragmatic or abdominal wall malformation
MONDO:0013684	VUR6	MONDO:0017329	familial vesicoureteral reflux
MONDO:0013685	pancreatic cancer, susceptibility to, 4	MONDO:0015278	familial pancreatic carcinoma
MONDO:0001417	tracheal lymphoma	MONDO:0020000	rare respiratory disease
MONDO:0013069	autosomal recessive optic atrophy, OPA7 type	MONDO:0018609	syndromic hereditary optic neuropathy
MONDO:0006761	fibromuscular dysplasia	MONDO:0004995	cardiovascular disease
MONDO:0003893	rete testis adenoma	MONDO:0004972	adenoma
MONDO:0013664	46,XY disorder of sex development due to testicular 17,20-desmolase deficiency	MONDO:0019313|MONDO:0005217	hereditary lymphedema|familial cardiomyopathy
MONDO:0013662	Barrett esophagus	MONDO:0003749	esophageal disease
MONDO:0014816	split-foot malformation-mesoaxial polydactyly syndrome	MONDO:0019589|MONDO:0019285	syndromic genetic deafness|syndromic nail anomaly
MONDO:0009535	lymphedema, congenital recessive	MONDO:0019313	hereditary lymphedema
MONDO:0010865	Pseudoaminopterin syndrome	MONDO:0015338	syndromic craniosynostosis
MONDO:0009822	Otoonychoperoneal syndrome	MONDO:0019285|MONDO:0015226	syndromic nail anomaly|syndrome with limb malformations as a major feature
MONDO:0009533	Dahlberg-borer-Newcomer syndrome	MONDO:0019287|MONDO:0015895|MONDO:0019520	ectodermal dysplasia syndrome|syndrome with hypoparathyroidism|syndromic lymphedema
MONDO:0004812	acute dacryoadenitis	MONDO:0004804	dacryoadenitis
MONDO:0001522	pyromania	MONDO:0001162	impulse control disorder
MONDO:0001520	kleptomania	MONDO:0001162	impulse control disorder
MONDO:0001521	intermittent explosive disorder	MONDO:0001162	impulse control disorder
MONDO:0018678	polyclonal hyperviscosity syndrome	MONDO:0020006	rare hematologic disease
MONDO:0012646	GLC1H	MONDO:0018174	hereditary glaucoma
MONDO:0008800	microphthalmia with limb anomalies	MONDO:0015218	syndromic developmental defect of the eye
MONDO:0008807	apnea, central sleep	MONDO:0004731	central sleep apnea
MONDO:0012641	RLS5	MONDO:0005391	restless legs syndrome
MONDO:0008808	aplasia cutis congenita-intestinal lymphangiectasia syndrome	MONDO:0019520	syndromic lymphedema
MONDO:0018674	IgG4-related submandibular gland disease	MONDO:0020017	rare otorhinolaryngologic disease
MONDO:0018676	eosinophilic angiocentric fibrosis	MONDO:0020017	rare otorhinolaryngologic disease
MONDO:0016760	microcephaly-microcornea syndrome, Seemanova type	MONDO:0015218|MONDO:0017119	syndromic developmental defect of the eye|syndrome with microcephaly as major feature
MONDO:0016762	microcornea-corectopia-macular hypoplasia syndrome	MONDO:0015218	syndromic developmental defect of the eye
MONDO:0012423	MORM syndrome	MONDO:0004589|MONDO:0016565	hereditary retinal dystrophy|syndromic obesity
MONDO:0006168	common hematopoietic neoplasm	MONDO:0005070	neoplasm (disease)
MONDO:0006368	phosphaturic mesenchymal tumor	MONDO:0005070	neoplasm (disease)
MONDO:0004925	chronic dacryocystitis	MONDO:0004923|MONDO:0004926	chronic inflammation of lacrimal passage|dacryocystitis
MONDO:0004924	chronic canaliculitis	MONDO:0004923	chronic inflammation of lacrimal passage
MONDO:0004927	dacryocystocele	MONDO:0004923	chronic inflammation of lacrimal passage
MONDO:0008934	cerebellar ataxia-ectodermal dysplasia syndrome	MONDO:0019287	ectodermal dysplasia syndrome
MONDO:0007412	Beare-Stevenson cutis gyrata syndrome	MONDO:0015338	syndromic craniosynostosis
MONDO:0007142	Townes-Brocks syndrome	MONDO:0015246|MONDO:0019589|MONDO:0019721	syndromic anorectal malformation|syndromic genetic deafness|syndromic renal or urinary tract malformation
MONDO:0002935	penis basal cell carcinoma	MONDO:0019519	rare skin disease
MONDO:0007416	Balkan nephropathy	MONDO:0005334	nephritis, hereditary
MONDO:0022151	Chitty Hall Webb syndrome	MONDO:0005315	bone fracture
MONDO:0018810	lethal hydranencephaly-diaphragmatic hernia syndrome	MONDO:0015216	syndromic diaphragmatic or abdominal wall malformation
MONDO:0018811	congenital portosystemic shunt	MONDO:0015621	rare abdominal surgical disease
MONDO:0007148	appendicitis, proneness to	MONDO:0020573	genetic predisposition to disease
MONDO:0022055	Calabro syndrome	MONDO:0001029	Klippel-Feil syndrome
MONDO:0017781	12p12.1 microdeletion syndrome	MONDO:0014778	lamb-Shaffer syndrome; LAMSHF
MONDO:0021081	anti-NMDA receptor encephalitis	MONDO:0020008|MONDO:0021196|MONDO:0019956	rare immune disease|disease disrupting molecular activity|encephalitis
MONDO:0017782	developmental and speech delay due to SOX5 deficiency	MONDO:0014778	lamb-Shaffer syndrome; LAMSHF
MONDO:0012337	GLC1I	MONDO:0018174	hereditary glaucoma
MONDO:0003066	submandibular adenitis	MONDO:0003067	cervical lymphadenitis
MONDO:0007708	Kasabach-Merritt syndrome	MONDO:0021181	inherited blood coagulation disorder
MONDO:0002644	idiopathic granulomatous myositis	MONDO:0021167	myositis
MONDO:0011788	cloverleaf skull-multiple congenital anomalies syndrome	MONDO:0015338	syndromic craniosynostosis
MONDO:0003069	suppurative lymphadenitis	MONDO:0002052	lymphadenitis (disease)
MONDO:0003068	postauricular lymphadenitis	MONDO:0002052|MONDO:0005042	lymphadenitis (disease)|head disease
MONDO:0013875	3-methylglutaconic aciduria with deafness, encephalopathy, and Leigh-like syndrome	MONDO:0019589	syndromic genetic deafness
MONDO:0013873	IMAGe syndrome	MONDO:0015620	syndromic urogenital tract malformation
MONDO:0016544	IgG4-related mesenteritis	MONDO:0015621	rare abdominal surgical disease
MONDO:0007382	Ramos-Arroyo syndrome	MONDO:0019589	syndromic genetic deafness
MONDO:0007383	Stern-Lubinsky-Durrie syndrome	MONDO:0019287|MONDO:0020215	ectodermal dysplasia syndrome|syndromic corneal dystrophy
MONDO:0010568	Aicardi syndrome	MONDO:0015218	syndromic developmental defect of the eye
MONDO:0008396	Oculodental syndrome, Rutherfurd type	MONDO:0020215	syndromic corneal dystrophy
MONDO:0011659	HTX3	MONDO:0018677	visceral heterotaxy
MONDO:0007367	FEB1	MONDO:0000032	febrile seizures, familial
MONDO:0011305	cerebral cavernous malformations 3	MONDO:0007291	familial cerebral cavernous malformation
MONDO:0011304	cerebral cavernous malformation 2	MONDO:0007291	familial cerebral cavernous malformation
MONDO:0007363	congenital contractural arachnodactyly	MONDO:0008779	arthrogryposis
MONDO:0014768	CADASIL 2	MONDO:0007432	CADASIL
MONDO:0012573	vesicoureteral reflux 2	MONDO:0017329	familial vesicoureteral reflux
MONDO:0010561	Coffin-Lowry syndrome	MONDO:0016565	syndromic obesity
MONDO:0005632	acute chest syndrome	MONDO:0005275	lung disease
MONDO:0004729	dyskinesia of esophagus	MONDO:0003749	esophageal disease
MONDO:0008487	polycystic ovary syndrome	MONDO:0005151	endocrine system disease
MONDO:0008484	stapes ankylosis with broad thumbs and toes	MONDO:0019589	syndromic genetic deafness
MONDO:0000263	laryngotracheitis	MONDO:0002647	laryngitis
MONDO:0000261	adenoiditis	MONDO:0001039	tonsillitis
MONDO:0022518	autoimmune inner ear disease	MONDO:0021195	disease disrupting biological or physiological process
MONDO:0022519	autoimmune myocarditis	MONDO:0021195|MONDO:0004496	disease disrupting biological or physiological process|myocarditis
MONDO:0014761	hereditary pediatric BehC'et-like disease	MONDO:0017133|MONDO:0021198	rare genetic systemic or rheumatologic disease|rare genetic disease
MONDO:0008488	holoprosencephaly-radial heart renal anomalies syndrome	MONDO:0019721	syndromic renal or urinary tract malformation
MONDO:0007964	dysplastic nevus syndrome	MONDO:0018961	familial melanoma
MONDO:0007965	melanoma, malignant familial intraocular	MONDO:0018961	familial melanoma
MONDO:0007967	melanoma and neural system tumor syndrome	MONDO:0018961|MONDO:0015356	familial melanoma|hereditary neoplastic syndrome
MONDO:0019022	sensorineural hearing loss-early graying-essential tremor syndrome	MONDO:0019589	syndromic genetic deafness
MONDO:0019020	PANDAS	MONDO:0017647	postinfectious autoimmune disease with chorea
MONDO:0015201	ankyloblepharon filiforme-imperforate anus syndrome	MONDO:0015246|MONDO:0015218	syndromic anorectal malformation|syndromic developmental defect of the eye
MONDO:0011017	Naxos disease	MONDO:0005217	familial cardiomyopathy
MONDO:0005709	common cold	MONDO:0001040	nasopharyngitis
MONDO:0013897	Loeys-Dietz syndrome 4	MONDO:0018954	Loeys-Dietz syndrome
MONDO:0005704	Ciliophora infectious disease	MONDO:0005550	infectious disease
MONDO:0015024	ectodermal dysplasia 12, hypohidrotic/hair/tooth/nail type; ECTD12	MONDO:0019287	ectodermal dysplasia syndrome
MONDO:0015028	48,XXYY syndrome	MONDO:0015620	syndromic urogenital tract malformation
MONDO:0001594	Achilles bursitis	MONDO:0002471	bursitis
MONDO:0001028	acute pericementitis	MONDO:0005076	periodontitis
MONDO:0005527	toxic encephalopathy	MONDO:0005071	nervous system disease
MONDO:0010121	thrombocytopenia-absent radius syndrome	MONDO:0021181	inherited blood coagulation disorder
MONDO:0015445	autosomal dominant coarctation of aorta	MONDO:0007345	aorta coarctation
MONDO:0013342	hereditary spastic paraplegia 48	MONDO:0024237	inherited neurodegenerative disorder
MONDO:0010128	thyrocerebrorenal syndrome	MONDO:0019721	syndromic renal or urinary tract malformation
MONDO:0010129	thymic-renal-anal-lung dysplasia	MONDO:0019721	syndromic renal or urinary tract malformation
MONDO:0019805	twin to twin transfusion syndrome	MONDO:0020008	rare immune disease
MONDO:0006422	small intestinal tubulovillous adenoma	MONDO:0004972	adenoma
MONDO:0010650	Melnick-Needles syndrome	MONDO:0015218	syndromic developmental defect of the eye
MONDO:0006421	small intestinal tubular adenoma	MONDO:0004972	adenoma
MONDO:0001732	trigonitis	MONDO:0006032	cystitis
MONDO:0008653	VUR1	MONDO:0017329	familial vesicoureteral reflux
MONDO:0001736	neonatal infective mastitis	MONDO:0006849	mastitis
MONDO:0005457	acute stress reaction	MONDO:0005084	mental or behavioural disorder
MONDO:0009751	neuropathy, hereditary sensory, atypical	MONDO:0015364	hereditary sensory and autonomic neuropathy
MONDO:0014793	microcephaly-congenital cataract-psoriasiform dermatitis syndrome	MONDO:0020225	syndromic cataract
MONDO:0005783	hemopericardium (disease)	MONDO:0005267	heart disease
MONDO:0014554	infantile multisystem neurologic-endocrine-pancreatic disease	MONDO:0019589|MONDO:0015778	syndromic genetic deafness|syndromic hypothyroidism
MONDO:0014552	lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome	MONDO:0015620|MONDO:0017118|MONDO:0017119	syndromic urogenital tract malformation|syndrome with a cerebellar malformation as major feature|syndrome with microcephaly as major feature
MONDO:0010015	congenital cataract microcornea with corneal opacity	MONDO:0015218|MONDO:0020225	syndromic developmental defect of the eye|syndromic cataract
MONDO:0010010	Schinzel-Giedion syndrome	MONDO:0019287|MONDO:0019721	ectodermal dysplasia syndrome|syndromic renal or urinary tract malformation
MONDO:0014558	autosomal dominant intellectual disability-craniofacial anomalies-cardiac defects syndrome	MONDO:0015338	syndromic craniosynostosis
MONDO:0010012	autoimmune polyendocrinopathy type 2	MONDO:0017278	autoimmune polyendocrinopathy
MONDO:0017200	polycystic ovaries-urethral sphincter dysfunction syndrome	MONDO:0015106	rare urogenital disease
MONDO:0013278	lymphedema, hereditary, 1C	MONDO:0019313	hereditary lymphedema
MONDO:0006554	granuloma annulare	MONDO:0002406	dermatitis
MONDO:0008023	muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome	MONDO:0017118|MONDO:0020240	syndrome with a cerebellar malformation as major feature|syndromic retinitis pigmentosa
MONDO:0006880	oral leukoedema	MONDO:0006858	mouth disease
MONDO:0006881	orbital cellulitis	MONDO:0019519	rare skin disease
MONDO:0011273	H syndrome	MONDO:0019589	syndromic genetic deafness
MONDO:0010278	Christianson syndrome	MONDO:0017118	syndrome with a cerebellar malformation as major feature
MONDO:0010785	maternally-inherited diabetes and deafness	MONDO:0019589	syndromic genetic deafness
MONDO:0008721	medium chain acyl-CoA dehydrogenase deficiency	MONDO:0021196	disease disrupting molecular activity
MONDO:0010787	Kearns-Sayre syndrome	MONDO:0019589|MONDO:0015895|MONDO:0004589|MONDO:0020240	syndromic genetic deafness|syndrome with hypoparathyroidism|hereditary retinal dystrophy|syndromic retinitis pigmentosa
MONDO:0018043	Thomas syndrome	MONDO:0019721|MONDO:0015621	syndromic renal or urinary tract malformation|rare abdominal surgical disease
MONDO:0010789	MELAS syndrome	MONDO:0019589	syndromic genetic deafness
MONDO:0017376	reactive arthritis	MONDO:0020008|MONDO:0005578|MONDO:0019684	rare immune disease|arthritis|rare bone disease
MONDO:0012257	Cerebrorenodigital syndrome	MONDO:0019721	syndromic renal or urinary tract malformation
MONDO:0012251	MEDNIK syndrome	MONDO:0019589	syndromic genetic deafness
MONDO:0013659	microcephaly-capillary malformation syndrome	MONDO:0017119	syndrome with microcephaly as major feature
MONDO:0012786	juvenile cataract-microcornea-renal glucosuria syndrome	MONDO:0020225	syndromic cataract
MONDO:0006774	habitual spontaneous abortion	MONDO:0005039	reproductive system disease
MONDO:0016583	familial intestinal malrotation-facial anomalies syndrome	MONDO:0015212|MONDO:0008666	syndromic intestinal malformation|volvulus of Midgut
MONDO:0013308	Noonan syndrome-like disorder with juvenile myelomonocytic leukemia	MONDO:0005217	familial cardiomyopathy
MONDO:0010873	band heterotopia of brain	MONDO:0020491	subcortical band heterotopia
MONDO:0009833	Shwachman-Diamond syndrome	MONDO:0021223	digestive system neoplasm
MONDO:0009522	Leukomelanoderma-infantilism-intellectual disability-hypodontia-hypotrichosis syndrome	MONDO:0019287	ectodermal dysplasia syndrome
MONDO:0004803	disseminated eosinophilic collagen disease	MONDO:0015691	hypereosinophilic syndrome
MONDO:0004800	chronic dacryoadenitis	MONDO:0004804	dacryoadenitis
MONDO:0009837	choroid plexus papilloma	MONDO:0020009|MONDO:0016645	rare neurologic disease|rare neoplastic disease
MONDO:0008833	renal-hepatic-pancreatic dysplasia 1	MONDO:0017417	renal-hepatic-pancreatic dysplasia
MONDO:0008832	right atrial isomerism (disease)	MONDO:0019721|MONDO:0015621|MONDO:0018677	syndromic renal or urinary tract malformation|rare abdominal surgical disease|visceral heterotaxy
MONDO:0012651	spastic ataxia 2	MONDO:0017118	syndrome with a cerebellar malformation as major feature
MONDO:0014179	inclusion body myopathy with early-onset Paget disease With or without frontotemporal dementia 3	MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia
MONDO:0014178	inclusion body myopathy with early-onset Paget disease With or without frontotemporal dementia 2	MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia
MONDO:0014174	renal-hepatic-pancreatic dysplasia 2	MONDO:0017417	renal-hepatic-pancreatic dysplasia
MONDO:0018689	plasma cell leukemia	MONDO:0019684	rare bone disease
MONDO:0016159	Gemignani syndrome	MONDO:0019589|MONDO:0017118	syndromic genetic deafness|syndrome with a cerebellar malformation as major feature
MONDO:0002411	narcissistic personality disorder	MONDO:0002028	personality disorder (disease)
MONDO:0011822	Bartter disease type 3	MONDO:0015231	Bartter syndrome
MONDO:0011823	developmental malformations-deafness-dystonia syndrome	MONDO:0019589	syndromic genetic deafness
MONDO:0018864	Kikuchi-Fujimoto disease	MONDO:0020008|MONDO:0002052	rare immune disease|lymphadenitis (disease)
MONDO:0016331	infantile systemic hyalinosis	MONDO:0009229	hyaline fibromatosis syndrome
MONDO:0017790	gastric adenocarcinoma and proximal polyposis of the stomach	MONDO:0018502	hereditary gastric cancer
MONDO:0017798	Spigelian hernia-cryptorchidism syndrome	MONDO:0015216	syndromic diaphragmatic or abdominal wall malformation
MONDO:0017799	Meigs syndrome	MONDO:0021058	neoplastic syndrome
MONDO:0017554	radio-ulnar synostosis, unilateral	MONDO:0017985	congenital radioulnar synostosis
MONDO:0017555	radio-ulnar synostosis, bilateral	MONDO:0017985	congenital radioulnar synostosis
MONDO:0002250	basilar artery insufficiency	MONDO:0005042|MONDO:0001631	head disease|vertebral artery insufficiency
MONDO:0002252	granulomatous hepatitis	MONDO:0002251	hepatitis
MONDO:0013944	Autoinflammation-PLCG2-associated antibody deficiency-immune dysregulation	MONDO:0021198	rare genetic disease
MONDO:0003070	axillary lymphadenitis	MONDO:0002052	lymphadenitis (disease)
MONDO:0011222	GLC1D	MONDO:0018174	hereditary glaucoma
MONDO:0002072	melanotic neuroectodermal tumor	MONDO:0019684	rare bone disease
MONDO:0021389	neoplasm of aortic body	MONDO:0020000|MONDO:0005042	rare respiratory disease|head disease
MONDO:0005862	multiple chemical sensitivity	MONDO:0005046	immune system disease
MONDO:0005860	mucormycosis	MONDO:0005550	infectious disease
MONDO:0009513	laryngo-onycho-cutaneous syndrome	MONDO:0015222	syndromic respiratory or mediastinal malformation
MONDO:0001505	alcoholic hepatitis	MONDO:0002251	hepatitis
MONDO:0003618	pyosalpinx	MONDO:0003619	salpingitis
MONDO:0022468	antigen-peptide-transporter 2 deficiency	MONDO:0019052	inborn errors of metabolism
MONDO:0008124	omphalocele, autosomal	MONDO:0021198|MONDO:0019015	rare genetic disease|omphalocele (disease)
MONDO:0008127	Ophthalmomandibulomelic dysplasia	MONDO:0015218|MONDO:0020215	syndromic developmental defect of the eye|syndromic corneal dystrophy
MONDO:0007603	Felty's syndrome	MONDO:0019684	rare bone disease
MONDO:0004485	interstitial myocarditis	MONDO:0004492|MONDO:0004496	mediastinitis|myocarditis
MONDO:0007352	renal coloboma syndrome	MONDO:0015218|MONDO:0019721	syndromic developmental defect of the eye|syndromic renal or urinary tract malformation
MONDO:0010688	neuropathy, hereditary sensory, X-linked	MONDO:0015364	hereditary sensory and autonomic neuropathy
MONDO:0022267	congenital herpes simplex	MONDO:0005550	infectious disease
MONDO:0011790	Amish lethal microcephaly	MONDO:0017119	syndrome with microcephaly as major feature
MONDO:0005607	chronic bronchitis	MONDO:0003781	bronchitis
MONDO:0000252	inflammatory diarrhea	MONDO:0000888	gastrointestinal mucositis
MONDO:0011006	hereditary spastic paraplegia 9A	MONDO:0020225	syndromic cataract
MONDO:0011007	diaphragmatic defect-limb deficiency-skull defect syndrome	MONDO:0015216	syndromic diaphragmatic or abdominal wall malformation
MONDO:0015233	caudal appendage-deafness syndrome	MONDO:0019589	syndromic genetic deafness
MONDO:0008237	phocomelia-ectrodactyly-deafness-sinus arrhythmia syndrome	MONDO:0019589	syndromic genetic deafness
MONDO:0007919	lymphedema, hereditary, 1A	MONDO:0019313	hereditary lymphedema
MONDO:0007918	microcephaly with or without chorioretinopathy, lymphedema, or mental retardation	MONDO:0017119|MONDO:0019520	syndrome with microcephaly as major feature|syndromic lymphedema
MONDO:0005731	dipetalonemiasis	MONDO:0019519	rare skin disease
MONDO:0013889	short stature-optic atrophy-Pelger-HuC+t anomaly syndrome	MONDO:0018609	syndromic hereditary optic neuropathy
MONDO:0013887	heterotaxy, visceral, 6, autosomal	MONDO:0018677	visceral heterotaxy
MONDO:0013884	neuronopathy, distal hereditary motor, type 5B	MONDO:0024237	inherited neurodegenerative disorder
MONDO:0005048	insulinoma (disease)	MONDO:0004972	adenoma
MONDO:0016588	infantile mercury poisoning	MONDO:0015224	rare intoxication
MONDO:0022673	autosomal dominant non-nuclear cataract	MONDO:0020225	syndromic cataract
MONDO:0022672	autosomal dominant cataract	MONDO:0020225	syndromic cataract
MONDO:0018301	interstitial cystitis	MONDO:0015106	rare urogenital disease
MONDO:0018495	X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome	MONDO:0004589	hereditary retinal dystrophy
MONDO:0015300	cataract-microcornea syndrome	MONDO:0015218|MONDO:0020225	syndromic developmental defect of the eye|syndromic cataract
