MonDO_id 	 MonDO_name 	 parent_id 	 parent_name 
MONDO:0010308	thrombocytopenia, X-linked, with or without dyserythropoietic anemia	MONDO:0002049	thrombocytopenia
MONDO:0001409	esophagitis (disease)	MONDO:0003749	esophageal disease
MONDO:0006298	mediastinal malignant germ cell tumor	MONDO:0021067	mediastinal germ cell tumor
MONDO:0015356	hereditary neoplastic syndrome	MONDO:0021058	neoplastic syndrome
MONDO:0018496	ARX-related encephalopathy-brain malformation spectrum	MONDO:0015620	syndromic urogenital tract malformation
MONDO:0009480	Joubert syndrome with oculorenal defect	MONDO:0004589|MONDO:0017118|MONDO:0020240	hereditary retinal dystrophy|syndrome with a cerebellar malformation as major feature|syndromic retinitis pigmentosa
MONDO:0018071	trisomy 18	MONDO:0015246|MONDO:0015216|MONDO:0019721|MONDO:0000838	syndromic anorectal malformation|syndromic diaphragmatic or abdominal wall malformation|syndromic renal or urinary tract malformation|chromosomal disease
MONDO:0005657	aspergillosis	MONDO:0020008	rare immune disease
MONDO:0005711	congenital diaphragmatic hernia	MONDO:0005728	diaphragm disease
MONDO:0017842	Senior-Loken syndrome	MONDO:0005308	ciliopathy
MONDO:0008840	ataxia telangiectasia	MONDO:0015131	congenital combined immunodeficiency
MONDO:0017085	malformation of the neurenteric canal, spinal cord and column	MONDO:0018075	neural tube defect
MONDO:0002800	thrombophlebitis	MONDO:0004625	phlebitis
MONDO:0015918	rare neurodegenerative disease	MONDO:0020009	rare neurologic disease
MONDO:0010004	EEC syndrome	MONDO:0019721	syndromic renal or urinary tract malformation
MONDO:0018965	Alport syndrome	MONDO:0000275	monogenic disease
MONDO:0003422	lung adenoma	MONDO:0004972	adenoma
MONDO:0015916	rare neuroinflammatory or neuroimmunological disease	MONDO:0020009	rare neurologic disease
MONDO:0015914	primary orthostatic hypotension	MONDO:0020009	rare neurologic disease
MONDO:0018848	IgG4-related retroperitoneal fibrosis	MONDO:0015621	rare abdominal surgical disease
MONDO:0001152	amnestic disorder	MONDO:0021195|MONDO:0002039	disease disrupting biological or physiological process|cognitive disorder
MONDO:0016047	endophthalmitis	MONDO:0019062	rare infectious disease
MONDO:0005020	intestinal disease	MONDO:0004335	gastrointestinal system disease
MONDO:0015857	rare non-malformative gynecologic or obstetric disease	MONDO:0019937	rare gynecologic or obstetric disease
MONDO:0005024	emphysema	MONDO:0005275	lung disease
MONDO:0019048	rare vascular disease	MONDO:0020015	rare circulatory system disease
MONDO:0009032	cranioectodermal dysplasia	MONDO:0015338	syndromic craniosynostosis
MONDO:0004005	rete ovarii adenoma	MONDO:0004972	adenoma
MONDO:0000470	endocardium disease	MONDO:0005267	heart disease
MONDO:0017708	mevalonate kinase deficiency	MONDO:0017953	hereditary periodic fever syndrome
MONDO:0000383	reproductive organ benign neoplasm	MONDO:0005039	reproductive system disease
MONDO:0000382	respiratory system benign neoplasm	MONDO:0005087	respiratory system disease
MONDO:0000385	benign digestive system neoplasm	MONDO:0021223|MONDO:0004335	digestive system neoplasm|gastrointestinal system disease
MONDO:0000386	digestive system neuroendocrine tumor	MONDO:0021223|MONDO:0004335	digestive system neoplasm|gastrointestinal system disease
MONDO:0005812	influenza	MONDO:0005087|MONDO:0005108	respiratory system disease|viral disease
MONDO:0000429	autosomal genetic disease	MONDO:0000275	monogenic disease
MONDO:0002273	plasma protein metabolism disease	MONDO:0019052	inborn errors of metabolism
MONDO:0015327	developmental anomaly of metabolic origin	MONDO:0019755	rare developmental defect during embryogenesis
MONDO:0000265	aspiration pneumonia (disease)	MONDO:0005249	pneumonia
MONDO:0010731	Simpson-Golabi-Behmel syndrome	MONDO:0019721|MONDO:0015216	syndromic renal or urinary tract malformation|syndromic diaphragmatic or abdominal wall malformation
MONDO:0004967	acute lymphoblastic leukemia (disease)	MONDO:0020008|MONDO:0019684	rare immune disease|rare bone disease
MONDO:0015442	hereditary breast and ovarian cancer syndrome	MONDO:0015356|MONDO:0016419	hereditary neoplastic syndrome|hereditary breast carcinoma
MONDO:0015329	malformation syndrome with short stature	MONDO:0019755	rare developmental defect during embryogenesis
MONDO:0015328	rare bone development disorder	MONDO:0019755	rare developmental defect during embryogenesis
MONDO:0002112	benign peritoneal mesothelioma	MONDO:0006362	peritoneal mesothelioma (disease)
MONDO:0002113	peritoneal carcinoma	MONDO:0002087	peritoneum cancer
MONDO:0002058	breast adenoma	MONDO:0004972	adenoma
MONDO:0002114	pancreas lymphoma	MONDO:0020005	rare endocrine disease
MONDO:0003589	liposarcoma of the ovary	MONDO:0020005	rare endocrine disease
MONDO:0015141	Medullar disease	MONDO:0020009	rare neurologic disease
MONDO:0002508	gingivitis	MONDO:0004842	stomatitis
MONDO:0015143	rare movement disorder	MONDO:0020009	rare neurologic disease
MONDO:0015142	rare ataxia	MONDO:0020009	rare neurologic disease
MONDO:0002875	parasitic ectoparasitic infectious disease	MONDO:0005135	parasitic infection
MONDO:0018094	Waardenburgs syndrome	MONDO:0015218	syndromic developmental defect of the eye
MONDO:0016597	generalized pustular psoriasis	MONDO:0013626	psoriasis 14, pustular
MONDO:0016264	autoimmune hepatitis	MONDO:0020008|MONDO:0002251	rare immune disease|hepatitis
MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	MONDO:0004589|MONDO:0020240	hereditary retinal dystrophy|syndromic retinitis pigmentosa
MONDO:0007113	Angelman syndrome	MONDO:0000838	chromosomal disease
MONDO:0005328	eye disease	MONDO:0005042	head disease
MONDO:0000652	integumentary system benign neoplasm	MONDO:0002051	integumentary system disease
MONDO:0016340	familial restrictive cardiomyopathy	MONDO:0005217	familial cardiomyopathy
MONDO:0019501	Usher syndrome	MONDO:0004589|MONDO:0020240	hereditary retinal dystrophy|syndromic retinitis pigmentosa
MONDO:0018997	Noonan syndrome	MONDO:0015218|MONDO:0019313|MONDO:0019721|MONDO:0019520|MONDO:0005217	syndromic developmental defect of the eye|hereditary lymphedema|syndromic renal or urinary tract malformation|syndromic lymphedema|familial cardiomyopathy
MONDO:0018497	rare autonomic nervous system disorder	MONDO:0020009	rare neurologic disease
MONDO:0018998	Leber congenital amaurosis	MONDO:0020211|MONDO:0020210	syndromic keratoconus|syndromic hyperopia
MONDO:0018555	hypogonadotropic hypogonadism	MONDO:0021195|MONDO:0021196	disease disrupting biological or physiological process|disease disrupting molecular activity
MONDO:0002571	central nervous system lymphoma	MONDO:0020008	rare immune disease
MONDO:0002572	aspiration pneumonitis	MONDO:0005249	pneumonia
MONDO:0018096	Weill-Marchesani syndrome	MONDO:0015218	syndromic developmental defect of the eye
MONDO:0005249	pneumonia	MONDO:0005275	lung disease
MONDO:0002470	photosensitive trichothiodystrophy	MONDO:0019052	inborn errors of metabolism
MONDO:0016296	holoprosencephaly	MONDO:0002320	congenital nervous system abnormality
MONDO:0001835	facial paralysis	MONDO:0005042	head disease
MONDO:0018391	male infertility with spermatogenesis disorder	MONDO:0021195	disease disrupting biological or physiological process
MONDO:0018770	Jeune syndrome	MONDO:0005308	ciliopathy
MONDO:0018772	Joubert syndrome	MONDO:0005308	ciliopathy
MONDO:0003225	bone marrow disease	MONDO:0005570|MONDO:0005046	hematological system disease|immune system disease
MONDO:0004508	periapical periodontitis	MONDO:0005076	periodontitis
MONDO:0002602	central nervous system disease	MONDO:0005071	nervous system disease
MONDO:0015588	limbic encephalitis	MONDO:0019956	encephalitis
MONDO:0004863	purulent endophthalmitis	MONDO:0016047	endophthalmitis
MONDO:0004867	upper respiratory tract disease	MONDO:0005087	respiratory system disease
MONDO:0004869	pelvic varices	MONDO:0008638	varicose veins
MONDO:0001201	prostatic hypertrophy	MONDO:0010811	benign prostatic hyperplasia (disease)
MONDO:0006890	parathyroid gland adenoma	MONDO:0004972	adenoma
MONDO:0016364	Joubert syndrome with ocular defect	MONDO:0004589|MONDO:0017118|MONDO:0020240	hereditary retinal dystrophy|syndrome with a cerebellar malformation as major feature|syndromic retinitis pigmentosa
MONDO:0000833	bone remodeling disease	MONDO:0021195	disease disrupting biological or physiological process
MONDO:0020339	X-linked complex spastic paraplegia	MONDO:0015150	complex hereditary spastic paraplegia
MONDO:0020336	autosomal dominant Emery-Dreifuss muscular dystrophy	MONDO:0021106	laminopathy
MONDO:0019214	inborn carbohydrate metabolic disorder	MONDO:0019052	inborn errors of metabolism
MONDO:0008642	VACTERL/vater association	MONDO:0015246|MONDO:0015208|MONDO:0019721	syndromic anorectal malformation|syndromic esophageal malformation|syndromic renal or urinary tract malformation
MONDO:0018782	type 1 interferonopathy	MONDO:0017133	rare genetic systemic or rheumatologic disease
MONDO:0017653	epilepsy and/or ataxia with myoclonus as major feature	MONDO:0017652	rare disease with myoclonus as a major feature
MONDO:0003424	oncocytic adenoma	MONDO:0004972	adenoma
MONDO:0003355	ovary leiomyosarcoma	MONDO:0020005	rare endocrine disease
MONDO:0003426	clear cell adenoma	MONDO:0004972	adenoma
MONDO:0003421	mixed cell adenoma	MONDO:0004972	adenoma
MONDO:0017841	autoimmune disease with skin involvement	MONDO:0020008|MONDO:0019519	rare immune disease|rare skin disease
MONDO:0006941	rat-bite fever	MONDO:0005113	bacterial disease
MONDO:0018171	malignant germ cell tumor of ovary	MONDO:0020005	rare endocrine disease
MONDO:0018170	idiopathic nephrotic syndrome	MONDO:0005377	nephrotic syndrome
MONDO:0021058	neoplastic syndrome	MONDO:0016645	rare neoplastic disease
MONDO:0021192	odontogenic neoplasm	MONDO:0021223|MONDO:0005586	digestive system neoplasm|head and neck neoplasia
MONDO:0005395	movement disorder	MONDO:0005071	nervous system disease
MONDO:0019609	Zellweger syndrome	MONDO:0004589	hereditary retinal dystrophy
MONDO:0003649	esophageal neuroendocrine tumor	MONDO:0003749	esophageal disease
MONDO:0007522	Ehlers-Danlos syndrome, classic type	MONDO:0015216	syndromic diaphragmatic or abdominal wall malformation
MONDO:0000992	heart conduction disease	MONDO:0021195|MONDO:0005267	disease disrupting biological or physiological process|heart disease
MONDO:0005468	hypotension (disease)	MONDO:0004995	cardiovascular disease
MONDO:0019602	other metabolic disease	MONDO:0019052	inborn errors of metabolism
MONDO:0007681	familial multinodular goiter	MONDO:0015356	hereditary neoplastic syndrome
MONDO:0009263	GAPO syndrome	MONDO:0018609	syndromic hereditary optic neuropathy
MONDO:0005749	eosinophilic pneumonia	MONDO:0005249	pneumonia
MONDO:0019171	familial long QT syndrome	MONDO:0005217	familial cardiomyopathy
MONDO:0020118	dense granule disease	MONDO:0021197	disease disrupting function of subcellular component
MONDO:0006764	fungal meningitis	MONDO:0004796	infectious meningitis
MONDO:0003900	connective tissue disease	MONDO:0002081	musculoskeletal system disease
MONDO:0009341	Mowat-Wilson syndrome	MONDO:0015212	syndromic intestinal malformation
MONDO:0013667	myelodysplastic syndrome	MONDO:0021058	neoplastic syndrome
MONDO:0004184	urethral disease	MONDO:0002118	urinary system disease
MONDO:0020116	rare blood coagulation disease	MONDO:0020006	rare hematologic disease
MONDO:0020117	alpha granule disease	MONDO:0021197	disease disrupting function of subcellular component
MONDO:0018982	Niemann-Pick disease type C	MONDO:0004589	hereditary retinal dystrophy
MONDO:0011348	non-syndromic polydactyly	MONDO:0021003	polydactyly (disease)
MONDO:0021248	nervous system neoplasm	MONDO:0005071	nervous system disease
MONDO:0008803	Antley-Bixler syndrome	MONDO:0015338	syndromic craniosynostosis
MONDO:0020226	chromosomal anomaly with cataract	MONDO:0020225	syndromic cataract
MONDO:0005975	suppurative otitis media	MONDO:0005441	otitis media (disease)
MONDO:0021220	eye neoplasm	MONDO:0005586	head and neck neoplasia
MONDO:0008383	rheumatoid arthritis	MONDO:0005578	arthritis
MONDO:0005066	metabolic disease	MONDO:0021195	disease disrupting biological or physiological process
MONDO:0018923	22q11.2 deletion syndrome	MONDO:0015246|MONDO:0015895|MONDO:0019721	syndromic anorectal malformation|syndrome with hypoparathyroidism|syndromic renal or urinary tract malformation
MONDO:0000428	Y-linked disease	MONDO:0000275	monogenic disease
MONDO:0005109	HIV infection	MONDO:0005108	viral disease
MONDO:0015762	progressive familial intrahepatic cholestasis	MONDO:0017290	familial intrahepatic cholestasis
MONDO:0018928	rare hepatic disease	MONDO:0020005	rare endocrine disease
MONDO:0016333	familial dilated cardiomyopathy	MONDO:0005217	familial cardiomyopathy
MONDO:0000589	autoimmune disease of musculoskeletal system	MONDO:0002081	musculoskeletal system disease
MONDO:0000588	autoimmune disease of gastrointestinal tract	MONDO:0004335	gastrointestinal system disease
MONDO:0005264	transient ischemic attack (disease)	MONDO:0011057	cerebrovascular disorder
MONDO:0005267	heart disease	MONDO:0004995	cardiovascular disease
MONDO:0004768	keratoconjunctivitis	MONDO:0003085|MONDO:0003799	keratitis|conjunctivitis (disease)
MONDO:0000341	paralytic poliomyelitis	MONDO:0005926	poliomyelitis
MONDO:0006849	mastitis	MONDO:0005039|MONDO:0002657	reproductive system disease|breast disease
MONDO:0005269	carotid artery disease	MONDO:0011057	cerebrovascular disorder
MONDO:0016168	Cryopyrin-associated periodic syndrome	MONDO:0017953	hereditary periodic fever syndrome
MONDO:0003832	complement deficiency	MONDO:0021094	immunodeficiency syndrome
MONDO:0003833	severe combined immunodeficiency (disease)	MONDO:0015131	congenital combined immunodeficiency
MONDO:0004298	stomach disease	MONDO:0004335	gastrointestinal system disease
MONDO:0006002	urogenital tuberculosis	MONDO:0021145	disease of genitourinary system
MONDO:0015087	autosomal dominant complex spastic paraplegia	MONDO:0015150	complex hereditary spastic paraplegia
MONDO:0001989	atrophic glossitis	MONDO:0006771	glossitis
MONDO:0015365	autosomal dominant hereditary sensory and autonomic neuropathy	MONDO:0015364	hereditary sensory and autonomic neuropathy
MONDO:0006009	viral encephalitis	MONDO:0005156|MONDO:0019956	encephalomyelitis|encephalitis
MONDO:0019358	encephalopathy due to sulfite oxidase deficiency	MONDO:0015218	syndromic developmental defect of the eye
MONDO:0015366	autosomal recessive hereditary sensory and autonomic neuropathy	MONDO:0015364	hereditary sensory and autonomic neuropathy
MONDO:0020029	rare genetic cardiac disease	MONDO:0021198	rare genetic disease
MONDO:0021094	immunodeficiency syndrome	MONDO:0005046	immune system disease
MONDO:0017182	familial hyperinsulinism	MONDO:0019052	inborn errors of metabolism
MONDO:0005664	bartonellosis	MONDO:0005113	bacterial disease
MONDO:0003381	pituitary gland disease	MONDO:0005151	endocrine system disease
MONDO:0001027	gonococcal seminal vesiculitis	MONDO:0004767	vesiculitis
MONDO:0005003	chronic pancreatitis	MONDO:0004982	pancreatitis
MONDO:0016046	familial clubfoot with or without associated lower limb anomalies	MONDO:0015226	syndrome with limb malformations as a major feature
MONDO:0015106	rare urogenital disease	MONDO:0002118	urinary system disease
MONDO:0018814	non-severe combined immunodeficiency	MONDO:0015131	congenital combined immunodeficiency
MONDO:0019243	inborn disorder of energy metabolism	MONDO:0019052	inborn errors of metabolism
MONDO:0002785	skull base neoplasm	MONDO:0005042|MONDO:0005586	head disease|head and neck neoplasia
MONDO:0004980	atopic eczema	MONDO:0002406	dermatitis
MONDO:0018852	achromatopsia	MONDO:0020208	syndromic myopia
MONDO:0002428	parasitic protozoa infectious disease	MONDO:0005135	parasitic infection
MONDO:0002429	idiopathic interstitial pneumonia	MONDO:0019062|MONDO:0005249	rare infectious disease|pneumonia
MONDO:0015889	rare hypothalamic or pituitary disease	MONDO:0020005	rare endocrine disease
MONDO:0021085	gastric neoplasm	MONDO:0021223	digestive system neoplasm
MONDO:0021084	vision disorder	MONDO:0021195	disease disrupting biological or physiological process
MONDO:0018953	parietal foramina	MONDO:0018075	neural tube defect
MONDO:0000049	invasive pneumococcal disease, recurrent isolated	MONDO:0020573	genetic predisposition to disease
MONDO:0015880	syndromic diaphragmatic or thoracic malformation	MONDO:0020002	rare surgical thoracic disease
MONDO:0015881	rare gastroesophageal tumor	MONDO:0021223	digestive system neoplasm
MONDO:0015882	rare tumor of pancreas	MONDO:0021223	digestive system neoplasm
MONDO:0015886	rare diabetes mellitus type 1	MONDO:0020008	rare immune disease
MONDO:0015027	familial isolated hyperparathyroidism	MONDO:0015356	hereditary neoplastic syndrome
MONDO:0002457	Treacher-Collins syndrome	MONDO:0015218	syndromic developmental defect of the eye
MONDO:0017666	diffuse palmoplantar keratoderma	MONDO:0019272	hereditary palmoplantar keratoderma
MONDO:0004689	metal metabolism disorder	MONDO:0019052	inborn errors of metabolism
MONDO:0015879	non-syndromic diaphragmatic or thoracic malformation	MONDO:0020002	rare surgical thoracic disease
MONDO:0019787	autoimmune enteropathy	MONDO:0020008	rare immune disease
MONDO:0018215	paraneoplastic neurologic syndrome	MONDO:0020009|MONDO:0021073	rare neurologic disease|paraneoplastic syndrome
MONDO:0002454	thyroid adenoma (disease)	MONDO:0004972	adenoma
MONDO:0002307	blepharoconjunctivitis	MONDO:0004785|MONDO:0003799	blepharitis|conjunctivitis (disease)
MONDO:0018354	Prader-Willi-like syndrome	MONDO:0016565	syndromic obesity
MONDO:0002309	papillary conjunctivitis	MONDO:0003799	conjunctivitis (disease)
MONDO:0016824	myofibromatosis	MONDO:0020015	rare circulatory system disease
MONDO:0000193	cortisone reductase deficiency	MONDO:0005151	endocrine system disease
MONDO:0003067	cervical lymphadenitis	MONDO:0002052	lymphadenitis (disease)
MONDO:0018431	cold-induced sweating syndrome-hyperthermia spectrum	MONDO:0015364	hereditary sensory and autonomic neuropathy
MONDO:0015615	rare genetic gastroenterological disease	MONDO:0004335|MONDO:0021198	gastrointestinal system disease|rare genetic disease
MONDO:0018438	primary eosinophilic gastrointestinal disease	MONDO:0019997	rare gastroenterologic disease
MONDO:0006918	posterior uveitis	MONDO:0020283	uveitis (disease)
MONDO:0000653	integumentary system cancer	MONDO:0002051	integumentary system disease
MONDO:0005234	polymyositis	MONDO:0021167	myositis
MONDO:0008709	Acrocephalopolydactyly	MONDO:0015338	syndromic craniosynostosis
MONDO:0020227	systemic disease with cataract	MONDO:0020225	syndromic cataract
MONDO:0005318	canker sore	MONDO:0004842	stomatitis
MONDO:0002493	prostatic acinar adenocarcinoma	MONDO:0004965	acinar cell carcinoma
MONDO:0002491	substance abuse	MONDO:0002494	substance-related disorder
MONDO:0015581	bile acid synthesis defect with cholestasis and malabsorption	MONDO:0017290	familial intrahepatic cholestasis
MONDO:0000762	chromosomal duplication syndrome	MONDO:0000838	chromosomal disease
MONDO:0000761	chromosomal deletion syndrome	MONDO:0000838	chromosomal disease
MONDO:0015582	rare disorder related with pregnancy, childbirth and puerperium	MONDO:0019937	rare gynecologic or obstetric disease
MONDO:0003780	T-cell immunodeficiency	MONDO:0021094	immunodeficiency syndrome
MONDO:0000605	hypersensitivity reaction disease	MONDO:0021195|MONDO:0005046	disease disrupting biological or physiological process|immune system disease
MONDO:0020028	rare allergic respiratory disease	MONDO:0020000	rare respiratory disease
MONDO:0000602	autoimmune disease of blood	MONDO:0005570	hematological system disease
MONDO:0000603	autoimmune disease of cardiovascular system	MONDO:0004995	cardiovascular disease
MONDO:0000566	substance withdrawal disorder	MONDO:0002494	substance-related disorder
MONDO:0021016	channelopathy	MONDO:0021195|MONDO:0021196	disease disrupting biological or physiological process|disease disrupting molecular activity
MONDO:0019996	rare cardiac disease	MONDO:0020015|MONDO:0005267	rare circulatory system disease|heart disease
MONDO:0003014	rhinitis	MONDO:0005990	tracheitis
MONDO:0017059	neural tube closure defect	MONDO:0018075	neural tube defect
MONDO:0018105	Wolfram syndrome	MONDO:0018609	syndromic hereditary optic neuropathy
MONDO:0018646	sclerosing cholangitis (disease)	MONDO:0004789	cholangitis
MONDO:0003947	hyper-IgM syndrome	MONDO:0021195|MONDO:0002468	disease disrupting biological or physiological process|hyperimmunoglobulin syndrome
MONDO:0008394	Silver-Russell syndrome	MONDO:0000838	chromosomal disease
MONDO:0004265	acute endometritis	MONDO:0000918	endometritis
MONDO:0016295	neuronal ceroid lipofuscinosis	MONDO:0004589	hereditary retinal dystrophy
MONDO:0020016	rare neurologic disease with psychiatric involvement	MONDO:0020009	rare neurologic disease
MONDO:0006600	pigmentation disease	MONDO:0021195	disease disrupting biological or physiological process
MONDO:0020014	rare disease with odontological manifestation	MONDO:0020013	rare odontologic disease
MONDO:0013626	psoriasis 14, pustular	MONDO:0005083	psoriasis
MONDO:0020011	rare headache disorder	MONDO:0020009	rare neurologic disease
MONDO:0020010	infectious disease of the nervous system	MONDO:0020009	rare neurologic disease
MONDO:0006608	seborrheic dermatitis (disease)	MONDO:0002406	dermatitis
MONDO:0019337	autoimmune bullous skin disease	MONDO:0002406	dermatitis
MONDO:0020019	digestive tract malformation	MONDO:0019755|MONDO:0015621	rare developmental defect during embryogenesis|rare abdominal surgical disease
MONDO:0020018	cranial malformation	MONDO:0019755	rare developmental defect during embryogenesis
MONDO:0000947	psychosexual disorder	MONDO:0000595	sexual disorder
MONDO:0006591	panniculitis	MONDO:0002051|MONDO:0005546	integumentary system disease|fibromyalgia
MONDO:0006597	photosensitivity disease	MONDO:0002406	dermatitis
